SUM(OrderQty),Name,ProductID,OrderDate
2,"Road-150 Red, 48",751,"2011-09-22 00:00:00"
2,"Road-150 Red, 48",751,"2011-09-29 00:00:00"
2,"Road-150 Red, 48",751,"2011-10-09 00:00:00"
2,"Road-150 Red, 48",751,"2011-10-19 00:00:00"
2,"Road-150 Red, 48",751,"2011-10-29 00:00:00"
2,"Road-150 Red, 48",751,"2011-11-09 00:00:00"
2,"Road-150 Red, 48",751,"2011-11-10 00:00:00"
2,"Road-150 Red, 48",751,"2011-11-14 00:00:00"
2,"Road-150 Red, 48",751,"2011-11-15 00:00:00"
2,"Road-150 Red, 48",751,"2011-11-19 00:00:00"
2,"Road-150 Red, 48",751,"2011-11-21 00:00:00"
2,"Road-150 Red, 48",751,"2011-11-25 00:00:00"
2,"Road-150 Red, 48",751,"2011-11-26 00:00:00"
2,"Road-150 Red, 48",751,"2011-12-02 00:00:00"
2,"Road-150 Red, 48",751,"2011-12-04 00:00:00"
2,"Road-150 Red, 48",751,"2011-12-06 00:00:00"
2,"Road-150 Red, 48",751,"2011-12-12 00:00:00"
2,"Road-150 Red, 48",751,"2011-12-16 00:00:00"
2,"Road-150 Red, 48",751,"2011-12-24 00:00:00"
2,"Road-150 Red, 48",751,"2012-01-08 00:00:00"
2,"Road-150 Red, 48",751,"2012-01-10 00:00:00"
2,"Road-150 Red, 48",751,"2012-01-11 00:00:00"
2,"Road-150 Red, 48",751,"2012-01-13 00:00:00"
2,"Road-150 Red, 48",751,"2012-01-15 00:00:00"
2,"Road-150 Red, 48",751,"2012-01-26 00:00:00"
2,"Road-150 Red, 48",751,"2012-01-31 00:00:00"
2,"Road-150 Red, 48",751,"2012-02-08 00:00:00"
2,"Road-150 Red, 48",751,"2012-02-20 00:00:00"
2,"Road-150 Red, 48",751,"2012-02-23 00:00:00"
2,"Road-150 Red, 48",751,"2012-03-02 00:00:00"
2,"Road-150 Red, 48",751,"2012-03-04 00:00:00"
2,"Road-150 Red, 48",751,"2012-03-06 00:00:00"
2,"Road-150 Red, 48",751,"2012-03-08 00:00:00"
2,"Road-150 Red, 48",751,"2012-03-16 00:00:00"
2,"Road-150 Red, 48",751,"2012-03-22 00:00:00"
2,"Road-150 Red, 48",751,"2012-03-29 00:00:00"
2,"Road-150 Red, 48",751,"2012-03-31 00:00:00"
2,"Road-150 Red, 48",751,"2012-04-06 00:00:00"
2,"Road-150 Red, 48",751,"2012-04-10 00:00:00"
2,"Road-150 Red, 48",751,"2012-04-20 00:00:00"
2,"Road-150 Red, 48",751,"2012-04-28 00:00:00"
2,"Road-150 Red, 48",751,"2012-05-07 00:00:00"
2,"Road-150 Red, 48",751,"2012-05-16 00:00:00"
2,"Road-150 Red, 48",751,"2012-05-28 00:00:00"
2,"Road-150 Red, 52",752,"2011-06-13 00:00:00"
2,"Road-150 Red, 52",752,"2011-06-27 00:00:00"
2,"Road-150 Red, 52",752,"2011-07-11 00:00:00"
2,"Road-150 Red, 52",752,"2011-07-24 00:00:00"
2,"Road-150 Red, 52",752,"2011-07-26 00:00:00"
2,"Road-150 Red, 52",752,"2011-07-31 00:00:00"
2,"Road-150 Red, 52",752,"2011-08-07 00:00:00"
2,"Road-150 Red, 52",752,"2011-08-23 00:00:00"
2,"Road-150 Red, 52",752,"2011-08-27 00:00:00"
2,"Road-150 Red, 52",752,"2011-08-30 00:00:00"
2,"Road-150 Red, 52",752,"2011-09-08 00:00:00"
2,"Road-150 Red, 52",752,"2011-09-18 00:00:00"
2,"Road-150 Red, 52",752,"2011-09-19 00:00:00"
2,"Road-150 Red, 52",752,"2011-10-05 00:00:00"
2,"Road-150 Red, 52",752,"2011-10-08 00:00:00"
2,"Road-150 Red, 52",752,"2011-10-12 00:00:00"
2,"Road-150 Red, 52",752,"2011-10-26 00:00:00"
2,"Road-150 Red, 52",752,"2011-10-30 00:00:00"
2,"Road-150 Red, 52",752,"2011-11-08 00:00:00"
2,"Road-150 Red, 52",752,"2011-11-10 00:00:00"
2,"Road-150 Red, 52",752,"2011-11-13 00:00:00"
2,"Road-150 Red, 52",752,"2011-11-28 00:00:00"
2,"Road-150 Red, 52",752,"2011-12-19 00:00:00"
2,"Road-150 Red, 52",752,"2011-12-20 00:00:00"
2,"Road-150 Red, 52",752,"2012-02-15 00:00:00"
2,"Road-150 Red, 52",752,"2012-02-21 00:00:00"
2,"Road-150 Red, 52",752,"2012-03-03 00:00:00"
2,"Road-150 Red, 52",752,"2012-03-16 00:00:00"
2,"Road-150 Red, 52",752,"2012-03-18 00:00:00"
2,"Road-150 Red, 52",752,"2012-03-24 00:00:00"
2,"Road-150 Red, 52",752,"2012-03-31 00:00:00"
2,"Road-150 Red, 52",752,"2012-04-02 00:00:00"
2,"Road-150 Red, 52",752,"2012-04-12 00:00:00"
2,"Road-150 Red, 52",752,"2012-04-21 00:00:00"
2,"Road-150 Red, 52",752,"2012-05-04 00:00:00"
2,"Road-150 Red, 52",752,"2012-05-05 00:00:00"
2,"Road-150 Red, 52",752,"2012-05-15 00:00:00"
2,"Road-150 Red, 52",752,"2012-05-25 00:00:00"
2,"Road-150 Red, 56",753,"2011-06-13 00:00:00"
2,"Road-150 Red, 56",753,"2011-07-22 00:00:00"
2,"Road-150 Red, 56",753,"2011-07-26 00:00:00"
2,"Road-150 Red, 56",753,"2011-07-29 00:00:00"
2,"Road-150 Red, 56",753,"2011-08-19 00:00:00"
2,"Road-150 Red, 56",753,"2011-09-04 00:00:00"
2,"Road-150 Red, 56",753,"2011-09-27 00:00:00"
2,"Road-150 Red, 56",753,"2011-09-28 00:00:00"
2,"Road-150 Red, 56",753,"2011-09-29 00:00:00"
2,"Road-150 Red, 56",753,"2011-10-02 00:00:00"
2,"Road-150 Red, 56",753,"2011-10-07 00:00:00"
2,"Road-150 Red, 56",753,"2011-10-17 00:00:00"
2,"Road-150 Red, 56",753,"2011-10-23 00:00:00"
2,"Road-150 Red, 56",753,"2011-11-03 00:00:00"
2,"Road-150 Red, 56",753,"2011-11-06 00:00:00"
2,"Road-150 Red, 56",753,"2011-11-12 00:00:00"
2,"Road-150 Red, 56",753,"2011-11-13 00:00:00"
2,"Road-150 Red, 56",753,"2011-11-18 00:00:00"
2,"Road-150 Red, 56",753,"2011-11-20 00:00:00"
2,"Road-150 Red, 56",753,"2011-11-24 00:00:00"
2,"Road-150 Red, 56",753,"2011-11-26 00:00:00"
2,"Road-150 Red, 56",753,"2011-11-29 00:00:00"
2,"Road-150 Red, 56",753,"2011-12-08 00:00:00"
2,"Road-150 Red, 56",753,"2011-12-11 00:00:00"
2,"Road-150 Red, 56",753,"2011-12-12 00:00:00"
2,"Road-150 Red, 56",753,"2011-12-14 00:00:00"
2,"Road-150 Red, 56",753,"2011-12-17 00:00:00"
2,"Road-150 Red, 56",753,"2011-12-20 00:00:00"
2,"Road-150 Red, 56",753,"2011-12-21 00:00:00"
2,"Road-150 Red, 56",753,"2011-12-22 00:00:00"
2,"Road-150 Red, 56",753,"2011-12-24 00:00:00"
2,"Road-150 Red, 56",753,"2011-12-27 00:00:00"
2,"Road-150 Red, 56",753,"2012-02-04 00:00:00"
2,"Road-150 Red, 56",753,"2012-02-05 00:00:00"
2,"Road-150 Red, 56",753,"2012-02-12 00:00:00"
2,"Road-150 Red, 56",753,"2012-02-13 00:00:00"
2,"Road-150 Red, 56",753,"2012-02-15 00:00:00"
2,"Road-150 Red, 56",753,"2012-02-21 00:00:00"
2,"Road-150 Red, 56",753,"2012-02-22 00:00:00"
2,"Road-150 Red, 56",753,"2012-02-23 00:00:00"
2,"Road-150 Red, 56",753,"2012-02-25 00:00:00"
2,"Road-150 Red, 56",753,"2012-03-02 00:00:00"
2,"Road-150 Red, 56",753,"2012-03-10 00:00:00"
2,"Road-150 Red, 56",753,"2012-03-21 00:00:00"
2,"Road-150 Red, 56",753,"2012-03-29 00:00:00"
2,"Road-150 Red, 56",753,"2012-04-20 00:00:00"
2,"Road-150 Red, 56",753,"2012-05-07 00:00:00"
2,"Road-150 Red, 56",753,"2012-05-09 00:00:00"
2,"Road-150 Red, 56",753,"2012-05-21 00:00:00"
2,"Road-150 Red, 56",753,"2012-05-25 00:00:00"
2,"Road-150 Red, 56",753,"2012-05-27 00:00:00"
2,"Road-150 Red, 56",753,"2012-05-28 00:00:00"
2,"Road-650 Red, 58",759,"2012-10-04 00:00:00"
2,"Road-650 Red, 58",759,"2012-10-26 00:00:00"
2,"Road-650 Red, 58",759,"2012-12-22 00:00:00"
2,"Road-650 Red, 58",759,"2013-01-05 00:00:00"
2,"Road-650 Red, 58",759,"2013-03-03 00:00:00"
2,"Road-650 Red, 58",759,"2013-03-26 00:00:00"
2,"Road-650 Red, 58",759,"2013-04-18 00:00:00"
2,"Road-650 Red, 58",759,"2013-05-18 00:00:00"
2,"Road-650 Red, 60",760,"2012-10-29 00:00:00"
2,"Road-650 Red, 60",760,"2013-12-31 00:00:00"
2,"Road-650 Red, 62",761,"2012-03-24 00:00:00"
2,"Road-650 Red, 62",761,"2012-10-20 00:00:00"
2,"Road-650 Red, 62",761,"2013-05-04 00:00:00"
2,"Road-650 Red, 62",761,"2013-05-30 00:00:00"
2,"Road-650 Red, 62",761,"2013-09-30 00:00:00"
2,"Road-650 Red, 62",761,"2014-03-30 00:00:00"
2,"Road-650 Red, 44",762,"2012-11-12 00:00:00"
2,"Road-650 Red, 44",762,"2012-11-27 00:00:00"
2,"Road-650 Red, 44",762,"2013-02-01 00:00:00"
2,"Road-650 Red, 44",762,"2013-03-07 00:00:00"
2,"Road-650 Red, 44",762,"2013-03-14 00:00:00"
2,"Road-650 Red, 44",762,"2013-06-30 00:00:00"
2,"Road-650 Red, 44",762,"2013-12-31 00:00:00"
2,"Road-650 Red, 48",763,"2012-01-04 00:00:00"
2,"Road-650 Red, 48",763,"2012-05-17 00:00:00"
2,"Road-650 Red, 48",763,"2012-08-11 00:00:00"
2,"Road-650 Red, 48",763,"2012-11-05 00:00:00"
2,"Road-650 Red, 48",763,"2013-03-29 00:00:00"
2,"Road-650 Red, 48",763,"2013-04-22 00:00:00"
2,"Road-650 Red, 48",763,"2013-05-18 00:00:00"
2,"Road-650 Red, 52",764,"2011-10-12 00:00:00"
2,"Road-650 Black, 58",765,"2011-11-20 00:00:00"
2,"Road-650 Black, 58",765,"2012-07-26 00:00:00"
2,"Road-650 Black, 58",765,"2012-11-05 00:00:00"
2,"Road-650 Black, 58",765,"2013-01-20 00:00:00"
2,"Road-650 Black, 58",765,"2013-01-29 00:00:00"
2,"Road-650 Black, 58",765,"2013-06-30 00:00:00"
2,"Road-650 Black, 60",766,"2012-04-01 00:00:00"
2,"Road-650 Black, 60",766,"2012-12-09 00:00:00"
2,"Road-650 Black, 60",766,"2012-12-14 00:00:00"
2,"Road-650 Black, 60",766,"2013-01-21 00:00:00"
2,"Road-650 Black, 60",766,"2013-04-29 00:00:00"
2,"Road-650 Black, 62",767,"2012-06-02 00:00:00"
2,"Road-650 Black, 62",767,"2013-05-20 00:00:00"
2,"Road-650 Black, 44",768,"2011-06-27 00:00:00"
2,"Road-650 Black, 44",768,"2011-07-29 00:00:00"
2,"Road-650 Black, 44",768,"2011-11-24 00:00:00"
2,"Road-650 Black, 48",769,"2012-02-12 00:00:00"
2,"Road-650 Black, 48",769,"2012-09-10 00:00:00"
2,"Road-650 Black, 48",769,"2013-05-27 00:00:00"
2,"Road-650 Black, 52",770,"2012-06-08 00:00:00"
2,"Road-650 Black, 52",770,"2013-05-13 00:00:00"
2,"Mountain-100 Silver, 38",771,"2011-07-15 00:00:00"
2,"Mountain-100 Silver, 38",771,"2011-07-24 00:00:00"
2,"Mountain-100 Silver, 38",771,"2011-07-26 00:00:00"
2,"Mountain-100 Silver, 38",771,"2011-07-30 00:00:00"
2,"Mountain-100 Silver, 38",771,"2011-08-21 00:00:00"
2,"Mountain-100 Silver, 38",771,"2011-11-29 00:00:00"
2,"Mountain-100 Silver, 38",771,"2011-12-14 00:00:00"
2,"Mountain-100 Silver, 38",771,"2011-12-22 00:00:00"
2,"Mountain-100 Silver, 38",771,"2012-02-14 00:00:00"
2,"Mountain-100 Silver, 38",771,"2012-04-15 00:00:00"
2,"Mountain-100 Silver, 42",772,"2011-09-04 00:00:00"
2,"Mountain-100 Silver, 42",772,"2011-09-12 00:00:00"
2,"Mountain-100 Silver, 42",772,"2011-10-28 00:00:00"
2,"Mountain-100 Silver, 42",772,"2012-05-29 00:00:00"
2,"Mountain-100 Silver, 44",773,"2011-06-08 00:00:00"
2,"Mountain-100 Silver, 44",773,"2011-08-04 00:00:00"
2,"Mountain-100 Silver, 44",773,"2011-10-21 00:00:00"
2,"Mountain-100 Silver, 44",773,"2011-11-12 00:00:00"
2,"Mountain-100 Silver, 48",774,"2011-08-17 00:00:00"
2,"Mountain-100 Black, 38",775,"2011-06-29 00:00:00"
2,"Mountain-100 Black, 38",775,"2011-11-12 00:00:00"
2,"Mountain-100 Black, 38",775,"2012-04-12 00:00:00"
2,"Mountain-100 Black, 42",776,"2011-07-31 00:00:00"
2,"Mountain-100 Black, 42",776,"2011-09-10 00:00:00"
2,"Mountain-100 Black, 42",776,"2011-11-19 00:00:00"
2,"Mountain-100 Black, 44",777,"2011-06-26 00:00:00"
2,"Mountain-100 Black, 44",777,"2011-07-21 00:00:00"
2,"Mountain-100 Black, 44",777,"2011-08-09 00:00:00"
2,"Mountain-100 Black, 44",777,"2011-09-30 00:00:00"
2,"Mountain-100 Black, 44",777,"2011-10-14 00:00:00"
2,"Mountain-100 Black, 44",777,"2011-10-24 00:00:00"
2,"Mountain-100 Black, 44",777,"2011-11-04 00:00:00"
2,"Mountain-100 Black, 48",778,"2011-06-21 00:00:00"
2,"Mountain-100 Black, 48",778,"2011-09-15 00:00:00"
2,"Mountain-100 Black, 48",778,"2011-11-12 00:00:00"
2,"Mountain-100 Black, 48",778,"2012-03-10 00:00:00"
2,"Mountain-200 Silver, 38",779,"2012-07-12 00:00:00"
2,"Mountain-200 Silver, 38",779,"2012-08-08 00:00:00"
2,"Mountain-200 Silver, 38",779,"2012-08-17 00:00:00"
2,"Mountain-200 Silver, 38",779,"2012-11-10 00:00:00"
2,"Mountain-200 Silver, 38",779,"2012-11-17 00:00:00"
2,"Mountain-200 Silver, 38",779,"2012-11-24 00:00:00"
2,"Mountain-200 Silver, 38",779,"2012-12-16 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-01-04 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-01-09 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-01-11 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-02-01 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-02-14 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-02-25 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-03-08 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-03-10 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-03-23 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-03-24 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-04-01 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-04-04 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-04-09 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-04-24 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-05-07 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-05-11 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-05-12 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-05-23 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-06-02 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-06-06 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-06-07 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-06-18 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-06-21 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-06-22 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-07-05 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-07-07 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-07-12 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-07-17 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-07-18 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-08-08 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-08-14 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-08-19 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-09-05 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-09-07 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-09-13 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-09-15 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-09-24 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-10-01 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-10-06 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-10-17 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-10-18 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-10-23 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-10-31 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-11-10 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-11-12 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-11-16 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-11-19 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-11-28 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-12-05 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-12-08 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-12-19 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-12-26 00:00:00"
2,"Mountain-200 Silver, 38",779,"2013-12-30 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-01-03 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-01-06 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-01-07 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-01-12 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-02-05 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-02-10 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-02-14 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-02-15 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-02-16 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-02-26 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-03-02 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-03-03 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-03-04 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-03-09 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-03-12 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-03-25 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-04-10 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-04-14 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-04-16 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-04-20 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-04-26 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-04-27 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-04-28 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-05-03 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-05-18 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-05-27 00:00:00"
2,"Mountain-200 Silver, 38",779,"2014-05-30 00:00:00"
2,"Mountain-200 Silver, 42",780,"2012-07-03 00:00:00"
2,"Mountain-200 Silver, 42",780,"2012-07-30 00:00:00"
2,"Mountain-200 Silver, 42",780,"2012-08-25 00:00:00"
2,"Mountain-200 Silver, 42",780,"2012-09-09 00:00:00"
2,"Mountain-200 Silver, 42",780,"2012-09-16 00:00:00"
2,"Mountain-200 Silver, 42",780,"2012-10-25 00:00:00"
2,"Mountain-200 Silver, 42",780,"2012-11-21 00:00:00"
2,"Mountain-200 Silver, 42",780,"2012-12-22 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-01-06 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-01-16 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-01-29 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-03-04 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-03-07 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-03-11 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-03-24 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-03-31 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-04-20 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-04-25 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-04-26 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-04-27 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-05-05 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-05-14 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-05-18 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-05-23 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-05-29 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-06-01 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-06-07 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-06-11 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-06-22 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-06-25 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-07-13 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-08-09 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-08-13 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-08-14 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-08-18 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-09-24 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-09-25 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-09-29 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-10-04 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-10-06 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-10-18 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-11-02 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-11-07 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-11-12 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-11-27 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-11-28 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-12-01 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-12-03 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-12-10 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-12-11 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-12-19 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-12-25 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-12-26 00:00:00"
2,"Mountain-200 Silver, 42",780,"2013-12-29 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-01-04 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-01-09 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-01-10 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-01-12 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-01-19 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-02-01 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-02-05 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-02-10 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-03-26 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-03-30 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-04-02 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-04-07 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-04-08 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-04-12 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-04-18 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-04-22 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-04-27 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-04-28 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-05-04 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-05-07 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-05-08 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-05-11 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-05-16 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-05-18 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-05-19 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-05-20 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-05-24 00:00:00"
2,"Mountain-200 Silver, 42",780,"2014-05-27 00:00:00"
2,"Mountain-200 Silver, 46",781,"2012-07-15 00:00:00"
2,"Mountain-200 Silver, 46",781,"2012-07-29 00:00:00"
2,"Mountain-200 Silver, 46",781,"2012-09-14 00:00:00"
2,"Mountain-200 Silver, 46",781,"2012-09-28 00:00:00"
2,"Mountain-200 Silver, 46",781,"2012-11-17 00:00:00"
2,"Mountain-200 Silver, 46",781,"2012-11-18 00:00:00"
2,"Mountain-200 Silver, 46",781,"2012-12-01 00:00:00"
2,"Mountain-200 Silver, 46",781,"2012-12-14 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-01-11 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-01-12 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-01-17 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-01-27 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-01-29 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-02-04 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-02-11 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-02-15 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-02-21 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-02-22 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-03-10 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-03-13 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-03-15 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-03-17 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-03-23 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-03-26 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-03-27 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-04-03 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-04-18 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-05-05 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-05-08 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-05-10 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-05-13 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-06-06 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-06-15 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-07-07 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-07-12 00:00:00"
2,"Mountain-200 Silver, 46",781,"2013-08-08 00:00:00"
